,imdb_id,script_id,title,year,gross (inflation-adjusted),link,texts
475,tt0102753,3174,Rambling Rose,1991,12.0,http://www.imsdb.com/Movie Scripts/Rambling Rose Script.html,"




Rambling Rose Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Rambling Rose Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating  None available





Writers  Calder Willingham
Genres  Drama

Read ""Rambling Rose"" Script






User Comments for Rambling Rose





Add your own comment







*Name: 
  
E-mail: 
 


*Comment: 



*Rat"
476,tt0102789,6731,Ricochet,1991,45.0,Ricochet (1990.11.07).pdf,lol
477,tt0102798,1283,Robin Hood: Prince of Thieves,1991,343.0,film_20100519/all_imsdb_05_19_10/Robin-Hood-Prince-of-Thieves.html,lol
478,tt0102803,6727,The Rocketeer,1991,96.0,"Rocketeer, The (1990.03.02).pdf",lol
479,tt0102926,1330,The Silence of the Lambs,1991,270.0,film_20100519/all_imsdb_05_19_10/Silence-of-the-Lambs.html,lol
480,tt0102975,5033,Star Trek VI: The Undiscovered Country,1991,154.0,http://www.scifiscripts.com/scripts/Trek/Star_Trek_VI.htm,"
Star Trek : The Movie Scripts - Star Trek VI - The Undiscovered Country - EXCLUSIVE !!!


                                       

                                           Star Trek VI
                                    The Undiscovered Country







                                          Screenplay by
                             Nicholas Meyer & Denny Martin Flinn

                                            Story by
                               Leonard Nimoy &  Nicholas Meyer

                                                                      
                                                                        Fifth Draft
                                                                      
                                                                           12/28/90





             CONFIDENTIAL

             DO NOT PHOTOCOPY UNDER ANY CONDITIONS

             TO ALL RECIPIENTS OF THIS SCRIPT:

             We are determined "
481,tt0103064,5104,Terminator 2: Judgment Day,1991,423.0,http://www.scifiscripts.com/scripts/t2.txt,"""TERMINATOR 2: JUDGMENT DAY""

				 a Screenplay

				      by

				 James Cameron

				      and

				 William Wisher

	Revised final shooting script

----------------------------------------------------------------------------

1	EXT. CITY STREET - DAY

	Downtown L.A.  Noon on a hot summer day.  On an EXTREME LONG LENS the
	lunchtime crowd stacks up into a wall of humanity.  In SLOW MOTION
	they move in herds among the glittering rows of cars jammed bumper to
	bumper.  Heat ripples distort the torrent of faces.  The image is
	surreal, dreamy... and like a dream it begins very slowly to

						DISSOLVE TO:

2	EXT. CITY RUINS - NIGHT

	Same spot as the last shot, but now it is a landscape in Hell.  The
	cars are stopped in rusted rows, still bumper to bumper.  The
	skyline of buildings beyond has been shattered by some
	unimaginable force like a row of kicked-down sandcastles.
	Wind blows through the desolation, keening with the sound of ten
	million dea"
482,tt0103074,3519,Thelma & Louise,1991,93.0,http://www.angelfire.com/movies/ridleyscott/script/ThelmaAndLouise.txt,"THELMA & LOUISE


                             by

                       Callie Khouri
























                                     FINAL SHOOTING SCRIPT

                                     June 5, 1990






FADE IN:

INT.  RESTAURANT - MORNING (PRESENT DAY)

LOUISE is a waitress in a coffee shop.  She is in her
early-thirties, but too old to be doing this.  She is very
pretty and meticulously groomed, even at the end of her
shift.  She is slamming dirty coffee cups from the counter
into a bus tray underneath the counter.  It is making a
lot of RACKET, which she is oblivious to.  There is
COUNTRY MUZAK in the b.g., which she hums along with.


INT.  THELMA'S KITCHEN - MORNING

THELMA is a housewife.  It's morning and she is slamming
coffee cups from the breakfast table into the kitchen
sink, which is full of dirty breakfast dishes and some
stuff left from last night's dinner which had to ""soak"".
She is still "
483,tt0103594,3778,1492: Conquest of Paradise,1992,15.0,http://www.angelfire.com/movies/ridleyscott/script/1492-ConquestOfParadise.txt,"1492: CONQUEST OF PARADISE


                             by

                       Roselyne Bosch
























                                        REVISED

                                        September 23, 1991






FADE IN:

CREDITS AND MUSIC OVER:

INT.  AUDIENCE ROOM - GRANADA - DAY

We start on a man's elegant slipper.  He is seated in a
splendid chair.  Moving up the stocking leg, we pass the
garter of Castile, coming to rest on a pair of delicate
hands.  His fore finger impatiently plays with a large
topaz ring.  Over this, we hear distant footsteps, echoing
on marble floors.

                                            CUT TO:

A Castilian face:  aquilaine profile, olive complexion,
dark eyebrows and meticulously sculpted beard.  This is
TREASURER SANCHEZ.

A door slams somewhere, the footsteps getting closer.  We
can now here a subdued conversation.

TREASURER SANCHEZ stands up as:

The door op"
484,tt0103639,1571,Aladdin,1992,454.0,http://www.imsdb.com/Movie Scripts/Aladdin Script.html,"




Aladdin Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Aladdin Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (9.19 out of 10)





Writers  Roger Allers  Ron Clements
Genres  Animation  Family  Musical  Fantasy  Comedy
Script Date : December 1992

Read ""Aladdin"" Script






User Comments for Aladdin


N.Marshall  (9 out "
485,tt0103644,1582,Alien³,1992,116.0,http://www.horrorlair.com/scripts/alien3_hill.html,"  HorrorLair - Alien 3 Script by Walter Hill and David Giler






















ALIEN III

BY
Walter Hill/David Giler


							    Revised
Jan.	16, 1991 (Blue)
Jan.	17, 1991 (Blue)
Jan.	26, 1991 (Blue)
Jan.	28, 1991 (Blue)
Jan.	31, 1991 (Blue)
Feb.	1, 1991 (Pink)
Feb.	20., 1991 (Pink)
March 5, 1991 (Blue)
April 10, 1991 (Pink)


26/l/91    W.H., D.G.								
	1.

ALIEN III

FADE IN:
1.        EXT.  DEEP SPACE    CREDIT SEQUENCE			1
the void. luxuriously veiled in a star field.
*					BEGIN CREDITS:				
	*

1a.	quick - a facehugger finger --

2.	quick - a face,. under glass, out of focus -- the glass shatters
	2

2a.	quick - a monitor -- A colorful catscan of a tendril. Down 
someone's throat.		2a.

3.	quick - acid blood hits the floor, sizzles, eats through 
insulation wires...		3.

3a.	quick - smoke passes a sensor --					
	3a.

4.	quick - a panel of lights explode on, flashing, urgent, something 
is very wrong		4.

4a.	quick - blood seeps through white fabric --			
	4a.

5 .	quick "
486,tt0103759,712,Bad Lieutenant,1992,4.0,film_20100519/all_imsdb_05_19_10/Bad-Lieutenant.html,lol
487,tt0103772,718,Basic Instinct,1992,247.0,film_20100519/all_imsdb_05_19_10/Basic-Instinct.html,lol
488,tt0103776,722,Batman Returns,1992,341.0,film_20100519/all_imsdb_05_19_10/Batman-Returns.html,lol
489,tt0103855,759,The Bodyguard,1992,255.0,film_20100519/all_imsdb_05_19_10/Bodyguard.html,lol
490,tt0103874,6105,Dracula,1992,172.0,BRAM STOKER'S DRACULA (1992) by James V. Hart [1991.04.16] [2nd] [Scan].pdf,lol
491,tt0103893,1939,Buffy the Vampire Slayer,1992,34.0,http://www.dailyscript.com/scripts/buffy_the_vampire_slayer.html,"

Buffy the Vampire Slayer script by Joss Whedon
















                               Buffy, the Vampire Slayer

                                           by

                                      Joss Whedon 


             FADE IN:

             EXT. MEDIEVAL VILLAGE - JUST BEFORE SUNSET

             We see an Italian village at the height of the plague.  Funeral 
             processions, decrepit houses with their windows boarded up...  
             the stench of death all around.

             TITLE:  EUROPE. THE DARK AGES

             Through the filth a KNIGHT walks his horse.  He is weary but 
             not so dingy as his surrounding; a stranger in these parts.  
             He comes to an inn, where a boy takes his horse round back.  
             He enters the inn.

             INT. INN - SAME TIME

             The inn is dark and almost empty.  A couple of patrons drink 
             silently at tables.  Behind the bar stands a "
492,tt0103919,8645,Candyman,1992,54.0,"Candyman (Bernard Rose) (Draft Revised - August 1991, Corrected).pdf",lol
493,tt0103939,8103,Chaplin,1992,19.0,Chaplin (Shooting Script).pdf,lol
494,tt0103976,809,City of Joy,1992,30.0,film_20100519/all_imsdb_05_19_10/City-of-Joy.html,lol
495,tt0104036,2093,The Crying Game,1992,131.0,http://www.imsdb.com/Movie Scripts/Crying Game Script.html,"




Crying Game Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Crying Game Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating  None available





Writers  Neil Jordan
Genres  Action  Drama  Romance

Read ""Crying Game"" Script






User Comments for Crying Game





Add your own comment







*Name: 
  
E-mail: 
 


*Comment: 



*"
496,tt0104040,7067,The Cutting Edge,1992,52.0,"CUTTING EDGE, THE (1992) by Tony Gilroy [1990.03.15] [Scan].pdf",lol
497,tt0104070,7342,Death Becomes Her,1992,122.0,Death Becomes Her (1991.07.25) [Scan].pdf,lol
498,tt0104073,852,Deep Cover,1992,34.0,film_20100519/all_imsdb_05_19_10/Deep-Cover.html,lol
499,tt0104114,2160,The Distinguished Gentleman,1992,97.0,"http://www.imsdb.com/Movie Scripts/Distinguished Gentleman, The Script.html","




Distinguished Gentleman, The Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Distinguished Gentleman, The Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating  None available





Writers  Adam Resnick
Genres  Comedy
Script Date : December 2000

Read ""Distinguished Gentleman, The"" Script






User Comments for Distinguished Gentle"
500,tt0104257,1538,A Few Good Men,1992,295.0,http://www.imsdb.com/Movie Scripts/A Few Good Men Script.html,"




A Few Good Men Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





A Few Good Men Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (9.17 out of 10)





Writers  Aaron Sorkin
Genres  Crime  Drama  Mystery  Thriller
Script Date : July 1991
Movie Release Date : December 1992

Read ""A Few Good Men"" Script






User Comments for A F"
501,tt0104348,2412,Glengarry Glen Ross,1992,22.0,http://www.imsdb.com/Movie Scripts/Glengarry Glen Gross Script.html,"




Glengarry Glen Gross Script at IMSDb.



















The Internet Movie Script Database (IMSDb)





 

The web's largest movie script resource!











Search IMSDb













Alphabetical

#
A
B
C
D
E
F
G
H


I
J
K
L
M
N
O
P
Q


R
S
T
U
V
W
X
Y
Z





Genre

Action
Adventure
Animation
Comedy
Crime
Drama 
Family
Fantasy
Film-Noir
Horror
Musical
Mystery
Romance
Sci-Fi
Short
Thriller
War
Western




TV Transcripts

Futurama
Seinfeld
South Park
Stargate SG-1
Lost
The 4400




Sponsor






International

French scripts




Latest Comments

Predator9/10
Master and Commander2/10
White Christmas8/10
Fantastic Beasts: The Crimes of Grindelwald10/10
Legend10/10


ALL SCRIPTS





Glengarry Glen Gross Script




IMSDb opinion  None available
IMSDb rating  Not available
Average user rating   (8.64 out of 10)





Writers  David Mamet
Genres  Drama

Read ""Glengarry Glen Gross"" Script






User Comments for Glengarry Glen Gross


EB  (7 out of 10 )This is ""Glengarry Glen Ross""M"
502,tt0104389,8480,The Hand That Rocks the Cradle,1992,184.0,"Hand That Rocks the Cradle, The (2nd draft).pdf",lol
503,tt0104409,1006,Hellraiser III: Hell on Earth,1992,26.0,film_20100519/all_imsdb_05_19_10/Hellraiser-3-Hell-on-Earth.html,lol
504,tt0104412,4354,Hero,1992,40.0,http://www.dailyscript.com/scripts/hero1.html,"

""Hero,"" by David Webb Peoples




                                                FOURTH DRAFT
                                                AUGUST 30, 1991
                                                9/10/91 BLUE
                                                10/1/91 PINK
                                                10/14/91 YELLOW
                                                10/25/91 GREEN
                                                10/31/91 GOLDENROD
                                                *11/7/91 BUFF







                               H E R O

                           a screenplay by

                          David Webb Peoples

                            from a story by

             Laura Ziskin & Alvin Sargent and David Peoples






















     Please note the following changes:

     A.)  INSPECTOR JENSEN
          (previously changed to
          INSPECTOR BENSON on revised BLUE page 94)
          has been changed to
          INSP"
